datetime,season,year,month,day,dow,hour,holiday,workingday,weather,temp,atemp,humidity,windspeed,regrate,count,casual,registered
2011-1-12 2:00,1,2011,1,12,4,2,0,1,1,5.74,7.575,86,8.9981,100,1,0,1
2011-1-12 5:00,1,2011,1,12,4,5,0,1,1,5.74,7.575,86,11.0014,100,5,0,5
2011-1-12 6:00,1,2011,1,12,4,6,0,1,1,4.92,7.575,93,8.9981,100,16,0,16
2011-1-12 7:00,1,2011,1,12,4,7,0,1,1,5.74,7.575,69,8.9981,100,54,0,54
2011-1-12 8:00,1,2011,1,12,4,8,0,1,1,6.56,8.335,59,11.0014,97.656,128,3,125
2011-1-12 9:00,1,2011,1,12,4,9,0,1,1,6.56,6.82,59,22.0028,96.296,81,3,78
2011-1-12 10:00,1,2011,1,12,4,10,0,1,1,7.38,9.09,55,15.0013,100,39,0,39
2011-1-12 11:00,1,2011,1,12,4,11,0,1,1,8.2,9.09,51,26.0027,91.429,35,3,32
2011-1-12 12:00,1,2011,1,12,4,12,0,1,1,8.2,7.575,47,39.0007,94.545,55,3,52
2011-1-12 13:00,1,2011,1,12,4,13,0,1,1,9.02,9.85,44,23.9994,100,49,0,49
2011-1-12 14:00,1,2011,1,12,4,14,0,1,1,8.2,9.09,47,22.0028,100,44,0,44
2011-1-12 15:00,1,2011,1,12,4,15,0,1,1,8.2,8.335,47,27.9993,97.959,49,1,48
2011-1-12 16:00,1,2011,1,12,4,16,0,1,1,9.02,9.85,44,22.0028,92.647,68,5,63
2011-1-12 17:00,1,2011,1,12,4,17,0,1,1,8.2,9.09,47,23.9994,100,139,0,139
2011-1-12 18:00,1,2011,1,12,4,18,0,1,1,8.2,7.575,47,35.0008,98.54,137,2,135
2011-1-12 19:00,1,2011,1,12,4,19,0,1,1,7.38,7.575,47,27.9993,98.795,83,1,82
2011-1-12 20:00,1,2011,1,12,4,20,0,1,1,6.56,6.82,50,22.0028,96.429,56,2,54
2011-1-12 21:00,1,2011,1,12,4,21,0,1,1,6.56,6.82,55,22.0028,100,57,0,57
2011-1-12 22:00,1,2011,1,12,4,22,0,1,1,6.56,6.06,55,30.0026,96.97,33,1,32
2011-1-12 23:00,1,2011,1,12,4,23,0,1,1,5.74,5.305,59,27.9993,95,20,1,19
2011-1-13 0:00,1,2011,1,13,5,0,0,1,1,5.74,6.06,59,19.0012,85.714,7,1,6
2011-1-13 1:00,1,2011,1,13,5,1,0,1,1,5.74,6.06,50,19.0012,100,2,0,2
2011-1-13 2:00,1,2011,1,13,5,2,0,1,1,5.74,6.06,50,23.9994,100,2,0,2
2011-1-13 3:00,1,2011,1,13,5,3,0,1,1,5.74,6.06,50,22.0028,100,3,0,3
2011-1-13 4:00,1,2011,1,13,5,4,0,1,1,5.74,6.06,50,16.9979,100,4,0,4
2011-1-13 5:00,1,2011,1,13,5,5,0,1,1,5.74,6.06,50,19.9995,100,3,0,3
2011-1-13 6:00,1,2011,1,13,5,6,0,1,1,4.92,7.575,54,8.9981,100,28,0,28
2011-1-13 7:00,1,2011,1,13,5,7,0,1,1,4.92,7.575,54,8.9981,100,72,0,72
2011-1-13 8:00,1,2011,1,13,5,8,0,1,1,5.74,6.82,50,12.998,97.525,202,5,197
2011-1-13 9:00,1,2011,1,13,5,9,0,1,1,5.74,6.06,50,22.0028,98.561,139,2,137
2011-1-13 10:00,1,2011,1,13,5,10,0,1,2,6.56,6.82,50,23.9994,94.737,38,2,36
2011-1-13 11:00,1,2011,1,13,5,11,0,1,2,8.2,8.335,44,30.0026,89.189,37,4,33
2011-1-13 12:00,1,2011,1,13,5,12,0,1,1,8.2,8.335,44,27.9993,94.231,52,3,49
2011-1-13 13:00,1,2011,1,13,5,13,0,1,1,9.02,9.85,41,30.0026,97.59,83,2,81
2011-1-13 14:00,1,2011,1,13,5,14,0,1,1,9.02,9.85,41,26.0027,92.857,42,3,39
2011-1-13 15:00,1,2011,1,13,5,15,0,1,1,9.84,10.605,38,19.9995,91.667,60,5,55
2011-1-13 16:00,1,2011,1,13,5,16,0,1,1,9.84,10.605,38,23.9994,97.436,78,2,76
2011-1-13 17:00,1,2011,1,13,5,17,0,1,1,8.2,9.09,40,19.0012,97.531,162,4,158
2011-1-13 18:00,1,2011,1,13,5,18,0,1,1,8.2,9.09,40,22.0028,97.917,144,3,141
2011-1-13 19:00,1,2011,1,13,5,19,0,1,1,6.56,7.575,47,16.9979,98.99,99,1,98
2011-1-13 20:00,1,2011,1,13,5,20,0,1,1,6.56,7.575,47,15.0013,100,64,0,64
2011-1-13 21:00,1,2011,1,13,5,21,0,1,1,5.74,6.06,46,19.9995,100,40,0,40
2011-1-13 22:00,1,2011,1,13,5,22,0,1,1,5.74,6.06,46,22.0028,100,30,0,30
2011-1-13 23:00,1,2011,1,13,5,23,0,1,1,4.92,6.82,50,12.998,93.333,15,1,14
2011-1-14 0:00,1,2011,1,14,6,0,0,1,1,4.92,6.82,50,12.998,100,14,0,14
2011-1-14 1:00,1,2011,1,14,6,1,0,1,1,4.1,6.06,54,11.0014,100,5,0,5
2011-1-14 2:00,1,2011,1,14,6,2,0,1,1,4.1,6.06,54,8.9981,100,1,0,1
2011-1-14 3:00,1,2011,1,14,6,3,0,1,1,4.1,6.82,54,7.0015,100,1,0,1
2011-1-14 5:00,1,2011,1,14,6,5,0,1,1,4.1,6.82,54,6.0032,100,8,0,8
2011-1-14 6:00,1,2011,1,14,6,6,0,1,1,4.1,9.09,54,0,100,17,0,17
2011-1-14 7:00,1,2011,1,14,6,7,0,1,1,4.1,6.06,74,11.0014,100,70,0,70
2011-1-14 8:00,1,2011,1,14,6,8,0,1,1,4.92,8.335,68,0,98.734,158,2,156
2011-1-14 9:00,1,2011,1,14,6,9,0,1,1,5.74,7.575,69,8.9981,100,117,0,117
2011-1-14 10:00,1,2011,1,14,6,10,0,1,1,7.38,9.09,55,12.998,90.909,44,4,40
2011-1-14 11:00,1,2011,1,14,6,11,0,1,1,7.38,8.335,51,19.0012,88.679,53,6,47
2011-1-14 12:00,1,2011,1,14,6,12,0,1,1,8.2,9.85,44,16.9979,96.721,61,2,59
2011-1-14 13:00,1,2011,1,14,6,13,0,1,1,9.02,9.85,37,26.0027,94.805,77,4,73
2011-1-14 14:00,1,2011,1,14,6,14,0,1,1,9.02,10.605,41,19.0012,92.188,64,5,59
2011-1-14 15:00,1,2011,1,14,6,15,0,1,1,9.84,12.12,38,11.0014,86.765,68,9,59
2011-1-14 16:00,1,2011,1,14,6,16,0,1,1,9.02,12.12,41,7.0015,96.667,90,3,87
2011-1-14 17:00,1,2011,1,14,6,17,0,1,1,9.02,11.365,41,11.0014,97.484,159,4,155
2011-1-14 18:00,1,2011,1,14,6,18,0,1,1,8.2,12.88,47,0,96.403,139,5,134
2011-1-14 19:00,1,2011,1,14,6,19,0,1,1,6.56,9.85,59,6.0032,96.739,92,3,89
2011-1-14 20:00,1,2011,1,14,6,20,0,1,1,7.38,12.12,59,0,100,68,0,68
2011-1-14 21:00,1,2011,1,14,6,21,0,1,1,6.56,11.365,69,0,92.308,52,4,48
2011-1-14 22:00,1,2011,1,14,6,22,0,1,2,6.56,11.365,69,0,94.444,36,2,34
2011-1-14 23:00,1,2011,1,14,6,23,0,1,2,7.38,12.12,55,0,96.296,27,1,26
2011-1-15 0:00,1,2011,1,15,7,0,0,0,1,7.38,12.12,55,0,89.286,28,3,25
2011-1-15 1:00,1,2011,1,15,7,1,0,0,2,6.56,9.85,59,6.0032,90,20,2,18
2011-1-15 2:00,1,2011,1,15,7,2,0,0,2,6.56,9.85,59,6.0032,100,12,0,12
2011-1-15 3:00,1,2011,1,15,7,3,0,0,2,6.56,11.365,59,0,87.5,8,1,7
2011-1-15 4:00,1,2011,1,15,7,4,0,0,2,6.56,11.365,59,0,100,5,0,5
2011-1-15 5:00,1,2011,1,15,7,5,0,0,1,6.56,11.365,59,0,100,1,0,1
2011-1-15 6:00,1,2011,1,15,7,6,0,0,1,5.74,8.335,63,7.0015,66.667,3,1,2
2011-1-15 7:00,1,2011,1,15,7,7,0,0,1,5.74,10.605,63,0,90,10,1,9
2011-1-15 8:00,1,2011,1,15,7,8,0,0,1,5.74,7.575,63,8.9981,95.652,23,1,22
2011-1-15 9:00,1,2011,1,15,7,9,0,0,1,6.56,9.09,64,8.9981,93.939,33,2,31
2011-1-15 10:00,1,2011,1,15,7,10,0,0,1,7.38,9.85,59,11.0014,96.61,59,2,57
2011-1-15 11:00,1,2011,1,15,7,11,0,0,1,8.2,9.85,55,15.0013,75,72,18,54
2011-1-15 12:00,1,2011,1,15,7,12,0,0,1,9.84,11.365,48,15.0013,83.146,89,15,74
2011-1-15 13:00,1,2011,1,15,7,13,0,0,1,11.48,12.88,38,19.9995,79.208,101,21,80
2011-1-15 14:00,1,2011,1,15,7,14,0,0,1,12.3,14.395,39,19.0012,77.966,118,26,92
2011-1-15 15:00,1,2011,1,15,7,15,0,0,2,13.12,15.91,36,12.998,83.721,129,21,108
2011-1-15 16:00,1,2011,1,15,7,16,0,0,2,13.94,16.665,34,12.998,74.219,128,33,95
2011-1-15 17:00,1,2011,1,15,7,17,0,0,2,13.12,15.15,36,19.0012,65.06,83,29,54
2011-1-15 18:00,1,2011,1,15,7,18,0,0,2,12.3,14.395,45,16.9979,82.143,84,15,69
2011-1-15 19:00,1,2011,1,15,7,19,0,0,2,13.12,15.15,39,16.9979,81.081,74,14,60
2011-1-15 20:00,1,2011,1,15,7,20,0,0,2,13.12,15.15,39,16.9979,85.366,41,6,35
2011-1-15 21:00,1,2011,1,15,7,21,0,0,2,13.12,15.15,39,15.0013,89.474,57,6,51
2011-1-15 22:00,1,2011,1,15,7,22,0,0,2,12.3,15.91,42,7.0015,100,26,0,26
2011-1-15 23:00,1,2011,1,15,7,23,0,0,1,12.3,14.395,45,19.0012,88.636,44,5,39
2011-1-16 0:00,1,2011,1,16,1,0,0,0,1,10.66,15.15,56,0,84.615,39,6,33
2011-1-16 1:00,1,2011,1,16,1,1,0,0,1,10.66,13.635,56,8.9981,82.609,23,4,19
2011-1-16 2:00,1,2011,1,16,1,2,0,0,1,10.66,14.395,56,6.0032,81.25,16,3,13
2011-1-16 3:00,1,2011,1,16,1,3,0,0,1,9.02,13.635,69,0,40,15,9,6
2011-1-16 4:00,1,2011,1,16,1,4,0,0,1,10.66,12.88,56,11.0014,100,1,0,1
2011-1-16 5:00,1,2011,1,16,1,5,0,0,2,10.66,12.88,56,11.0014,50,2,1,1
2011-1-16 6:00,1,2011,1,16,1,6,0,0,2,10.66,12.88,56,11.0014,100,1,0,1
2011-1-16 7:00,1,2011,1,16,1,7,0,0,2,9.84,10.605,56,19.9995,100,3,0,3
2011-1-16 8:00,1,2011,1,16,1,8,0,0,1,9.02,10.605,55,19.0012,100,18,0,18
2011-1-16 9:00,1,2011,1,16,1,9,0,0,1,9.02,10.605,51,16.9979,90.625,32,3,29
2011-1-16 10:00,1,2011,1,16,1,10,0,0,1,9.02,10.605,51,19.0012,89.873,79,8,71
2011-1-16 11:00,1,2011,1,16,1,11,0,0,1,9.84,11.365,44,16.9979,75.269,93,23,70
2011-1-16 12:00,1,2011,1,16,1,12,0,0,1,9.84,10.605,41,19.0012,72.115,104,29,75
2011-1-16 13:00,1,2011,1,16,1,13,0,0,1,10.66,11.365,35,19.9995,80.508,118,23,95
2011-1-16 14:00,1,2011,1,16,1,14,0,0,1,11.48,13.635,36,16.9979,75.824,91,22,69
2011-1-16 15:00,1,2011,1,16,1,15,0,0,1,10.66,12.12,38,16.9979,69.027,113,35,78
2011-1-16 16:00,1,2011,1,16,1,16,0,0,1,9.84,11.365,38,15.0013,77.778,99,22,77
2011-1-16 17:00,1,2011,1,16,1,17,0,0,1,9.02,10.605,37,16.9979,78.095,105,23,82
2011-1-16 18:00,1,2011,1,16,1,18,0,0,1,8.2,10.605,40,11.0014,83.582,67,11,56
2011-1-16 19:00,1,2011,1,16,1,19,0,0,1,7.38,9.85,47,8.9981,77.049,61,14,47
2011-1-16 20:00,1,2011,1,16,1,20,0,0,1,7.38,9.85,47,11.0014,87.719,57,7,50
2011-1-16 21:00,1,2011,1,16,1,21,0,0,1,7.38,9.85,51,11.0014,78.571,28,6,22
2011-1-16 22:00,1,2011,1,16,1,22,0,0,2,8.2,10.605,49,8.9981,90.476,21,2,19
2011-1-16 23:00,1,2011,1,16,1,23,0,0,2,8.2,11.365,40,7.0015,100,18,0,18
2011-1-17 0:00,1,2011,1,17,2,0,1,0,2,8.2,9.85,47,15.0013,94.118,17,1,16
2011-1-17 1:00,1,2011,1,17,2,1,1,0,2,8.2,9.85,44,12.998,93.75,16,1,15
2011-1-17 2:00,1,2011,1,17,2,2,1,0,2,7.38,8.335,43,16.9979,100,8,0,8
2011-1-17 3:00,1,2011,1,17,2,3,1,0,2,7.38,9.09,43,12.998,100,2,0,2
2011-1-17 4:00,1,2011,1,17,2,4,1,0,2,7.38,9.85,43,8.9981,66.667,3,1,2
2011-1-17 5:00,1,2011,1,17,2,5,1,0,2,7.38,9.85,43,11.0014,100,1,0,1
2011-1-17 6:00,1,2011,1,17,2,6,1,0,2,7.38,9.09,43,12.998,100,5,0,5
2011-1-17 7:00,1,2011,1,17,2,7,1,0,2,6.56,9.09,50,8.9981,69.231,13,4,9
2011-1-17 8:00,1,2011,1,17,2,8,1,0,2,6.56,7.575,47,15.0013,90.909,33,3,30
2011-1-17 9:00,1,2011,1,17,2,9,1,0,2,6.56,7.575,47,15.0013,82.979,47,8,39
2011-1-17 10:00,1,2011,1,17,2,10,1,0,2,6.56,7.575,50,16.9979,87.719,57,7,50
2011-1-17 11:00,1,2011,1,17,2,11,1,0,2,6.56,7.575,55,12.998,85.938,64,9,55
2011-1-17 12:00,1,2011,1,17,2,12,1,0,2,7.38,9.85,47,8.9981,87.5,80,10,70
2011-1-17 13:00,1,2011,1,17,2,13,1,0,2,7.38,9.85,47,8.9981,86.022,93,13,80
2011-1-17 14:00,1,2011,1,17,2,14,1,0,2,7.38,10.605,43,7.0015,86.047,86,12,74
2011-1-17 15:00,1,2011,1,17,2,15,1,0,2,8.2,10.605,47,11.0014,77.419,93,21,72
2011-1-17 16:00,1,2011,1,17,2,16,1,0,2,8.2,10.605,47,11.0014,92.683,82,6,76
2011-1-17 17:00,1,2011,1,17,2,17,1,0,1,8.2,9.85,51,12.998,94.366,71,4,67
2011-1-17 18:00,1,2011,1,17,2,18,1,0,2,7.38,8.335,55,16.9979,92.391,92,7,85
2011-1-17 19:00,1,2011,1,17,2,19,1,0,3,7.38,9.09,59,12.998,96.667,60,2,58
2011-1-17 20:00,1,2011,1,17,2,20,1,0,3,6.56,7.575,80,12.998,87.879,33,4,29
2011-1-17 21:00,1,2011,1,17,2,21,1,0,3,6.56,7.575,80,12.998,88.889,27,3,24
2011-1-17 22:00,1,2011,1,17,2,22,1,0,3,5.74,6.06,93,16.9979,100,13,0,13
2011-1-17 23:00,1,2011,1,17,2,23,1,0,3,6.56,6.82,86,19.0012,75,4,1,3
2011-1-18 12:00,1,2011,1,18,3,12,0,1,2,8.2,9.09,86,22.0028,100,3,0,3
2011-1-18 13:00,1,2011,1,18,3,13,0,1,2,8.2,9.85,86,15.0013,100,22,0,22
2011-1-18 14:00,1,2011,1,18,3,14,0,1,2,9.02,11.365,80,11.0014,92.857,28,2,26
2011-1-18 15:00,1,2011,1,18,3,15,0,1,2,9.02,11.365,87,11.0014,91.429,35,3,32
2011-1-18 16:00,1,2011,1,18,3,16,0,1,2,9.02,11.365,87,12.998,100,61,0,61
2011-1-18 17:00,1,2011,1,18,3,17,0,1,2,9.02,11.365,82,12.998,99.2,125,1,124
2011-1-18 18:00,1,2011,1,18,3,18,0,1,2,9.02,11.365,80,11.0014,99.248,133,1,132
2011-1-18 19:00,1,2011,1,18,3,19,0,1,2,9.02,11.365,80,8.9981,98.99,99,1,98
2011-1-18 20:00,1,2011,1,18,3,20,0,1,2,9.02,13.635,87,0,100,83,0,83
2011-1-18 21:00,1,2011,1,18,3,21,0,1,2,9.02,12.12,93,7.0015,100,41,0,41
2011-1-18 22:00,1,2011,1,18,3,22,0,1,2,9.02,12.88,93,6.0032,100,33,0,33
2011-1-18 23:00,1,2011,1,18,3,23,0,1,2,9.02,13.635,93,0,95,20,1,19
2011-1-19 0:00,1,2011,1,19,4,0,0,1,2,9.02,13.635,93,0,100,3,0,3
2011-1-19 1:00,1,2011,1,19,4,1,0,1,3,9.02,11.365,93,8.9981,85.714,7,1,6
2011-1-19 2:00,1,2011,1,19,4,2,0,1,3,9.02,11.365,93,8.9981,100,3,0,3
2011-1-19 4:00,1,2011,1,19,4,4,0,1,3,9.02,11.365,93,8.9981,50,2,1,1
2011-1-19 5:00,1,2011,1,19,4,5,0,1,2,9.02,12.88,93,6.0032,100,7,0,7
2011-1-19 6:00,1,2011,1,19,4,6,0,1,2,9.02,12.88,93,6.0032,100,32,0,32
2011-1-19 7:00,1,2011,1,19,4,7,0,1,2,9.84,12.88,92,7.0015,98.889,90,1,89
2011-1-19 8:00,1,2011,1,19,4,8,0,1,2,9.84,12.88,93,7.0015,99.492,197,1,196
2011-1-19 9:00,1,2011,1,19,4,9,0,1,2,9.84,12.88,93,7.0015,98.165,109,2,107
2011-1-19 10:00,1,2011,1,19,4,10,0,1,2,10.66,13.635,93,8.9981,97.872,47,1,46
2011-1-19 11:00,1,2011,1,19,4,11,0,1,2,11.48,15.15,87,6.0032,90.385,52,5,47
2011-1-19 12:00,1,2011,1,19,4,12,0,1,2,12.3,15.91,81,6.0032,92.857,70,5,65
2011-1-19 13:00,1,2011,1,19,4,13,0,1,1,16.4,20.455,62,19.0012,85.897,78,11,67
2011-1-19 14:00,1,2011,1,19,4,14,0,1,1,16.4,20.455,58,16.9979,90.667,75,7,68
2011-1-19 15:00,1,2011,1,19,4,15,0,1,1,16.4,20.455,54,19.0012,95.122,82,4,78
2011-1-19 16:00,1,2011,1,19,4,16,0,1,1,15.58,19.695,58,26.0027,90.385,104,10,94
2011-1-19 17:00,1,2011,1,19,4,17,0,1,1,14.76,16.665,57,22.0028,96.447,197,7,190
2011-1-19 18:00,1,2011,1,19,4,18,0,1,1,13.94,15.91,61,19.0012,96.894,161,5,156
2011-1-19 19:00,1,2011,1,19,4,19,0,1,1,13.12,14.395,57,27.9993,96.429,112,4,108
2011-1-19 20:00,1,2011,1,19,4,20,0,1,1,13.12,15.15,49,19.9995,97.368,76,2,74
2011-1-19 21:00,1,2011,1,19,4,21,0,1,1,13.12,14.395,49,27.9993,93.22,59,4,55
2011-1-19 22:00,1,2011,1,19,4,22,0,1,1,12.3,15.15,52,11.0014,89.831,59,6,53
2011-1-19 23:00,1,2011,1,19,4,23,0,1,1,12.3,13.635,52,31.0009,96.429,28,1,27
2011-2-1 0:00,1,2011,2,1,3,0,0,1,2,6.56,9.09,64,7.0015,75,8,2,6
2011-2-1 1:00,1,2011,2,1,3,1,0,1,2,6.56,9.09,69,7.0015,100,3,0,3
2011-2-1 2:00,1,2011,2,1,3,2,0,1,2,6.56,11.365,69,0,100,2,0,2
2011-2-1 3:00,1,2011,2,1,3,3,0,1,2,6.56,11.365,69,0,100,2,0,2
2011-2-1 5:00,1,2011,2,1,3,5,0,1,3,5.74,10.605,93,0,100,3,0,3
2011-2-1 6:00,1,2011,2,1,3,6,0,1,3,5.74,10.605,93,0,100,22,0,22
2011-2-1 7:00,1,2011,2,1,3,7,0,1,3,6.56,11.365,93,0,100,52,0,52
2011-2-1 8:00,1,2011,2,1,3,8,0,1,3,6.56,11.365,93,0,97.778,135,3,132
2011-2-1 9:00,1,2011,2,1,3,9,0,1,2,6.56,11.365,93,0,98.276,116,2,114
2011-2-1 10:00,1,2011,2,1,3,10,0,1,2,6.56,11.365,93,0,100,47,0,47
2011-2-1 11:00,1,2011,2,1,3,11,0,1,2,7.38,12.12,86,0,96.078,51,2,49
2011-2-1 12:00,1,2011,2,1,3,12,0,1,2,8.2,12.88,86,0,96.364,55,2,53
2011-2-1 13:00,1,2011,2,1,3,13,0,1,2,8.2,12.88,86,0,94.231,52,3,49
2011-2-1 14:00,1,2011,2,1,3,14,0,1,2,9.02,12.88,80,6.0032,90.741,54,5,49
2011-2-1 15:00,1,2011,2,1,3,15,0,1,2,9.84,14.395,75,0,86.538,52,7,45
2011-2-1 16:00,1,2011,2,1,3,16,0,1,2,9.84,12.12,75,8.9981,95.313,64,3,61
2011-2-1 17:00,1,2011,2,1,3,17,0,1,2,9.84,14.395,75,0,97.727,176,4,172
2011-2-1 18:00,1,2011,2,1,3,18,0,1,2,9.84,12.88,81,7.0015,98.214,168,3,165
2011-2-1 19:00,1,2011,2,1,3,19,0,1,2,9.84,12.12,81,8.9981,97.222,108,3,105
2011-2-1 20:00,1,2011,2,1,3,20,0,1,2,9.02,11.365,87,8.9981,93.243,74,5,69
2011-2-1 21:00,1,2011,2,1,3,21,0,1,2,9.02,11.365,87,8.9981,100,64,0,64
2011-2-1 22:00,1,2011,2,1,3,22,0,1,2,9.02,12.88,87,6.0032,94.444,36,2,34
2011-2-1 23:00,1,2011,2,1,3,23,0,1,3,8.2,9.85,93,12.998,93.75,16,1,15
2011-2-2 0:00,1,2011,2,2,4,0,0,1,3,9.02,12.12,93,7.0015,100,2,0,2
2011-2-2 1:00,1,2011,2,2,4,1,0,1,3,9.02,11.365,93,12.998,100,3,0,3
2011-2-2 2:00,1,2011,2,2,4,2,0,1,3,9.02,11.365,93,8.9981,0,4,4,0
2011-2-2 3:00,1,2011,2,2,4,3,0,1,3,9.02,11.365,93,8.9981,100,1,0,1
2011-2-2 4:00,1,2011,2,2,4,4,0,1,3,9.02,10.605,93,19.0012,100,1,0,1
2011-2-2 5:00,1,2011,2,2,4,5,0,1,3,9.02,12.12,93,7.0015,100,3,0,3
2011-2-2 6:00,1,2011,2,2,4,6,0,1,3,9.02,12.12,93,7.0015,94.444,18,1,17
2011-2-2 7:00,1,2011,2,2,4,7,0,1,3,9.02,10.605,93,15.0013,97.959,49,1,48
2011-2-2 8:00,1,2011,2,2,4,8,0,1,3,9.02,10.605,93,15.0013,99.355,155,1,154
2011-2-2 9:00,1,2011,2,2,4,9,0,1,2,9.84,12.88,93,6.0032,96.748,123,4,119
2011-2-2 10:00,1,2011,2,2,4,10,0,1,2,9.02,13.635,100,0,96.721,61,2,59
2011-2-2 11:00,1,2011,2,2,4,11,0,1,2,9.84,11.365,93,12.998,90.385,52,5,47
2011-2-2 12:00,1,2011,2,2,4,12,0,1,2,9.84,11.365,93,15.0013,95.313,64,3,61
2011-2-2 13:00,1,2011,2,2,4,13,0,1,1,13.94,16.665,93,11.0014,98.667,75,1,74
2011-2-2 14:00,1,2011,2,2,4,14,0,1,1,15.58,19.695,82,26.0027,96.825,63,2,61
2011-2-2 15:00,1,2011,2,2,4,15,0,1,1,15.58,19.695,76,22.0028,86.842,76,10,66
2011-2-2 16:00,1,2011,2,2,4,16,0,1,1,14.76,16.665,71,19.9995,92.233,103,8,95
2011-2-2 17:00,1,2011,2,2,4,17,0,1,1,14.76,15.91,53,35.0008,96.316,190,7,183
2011-2-2 18:00,1,2011,2,2,4,18,0,1,1,13.94,14.395,42,36.9974,96.154,182,7,175
2011-2-2 19:00,1,2011,2,2,4,19,0,1,1,11.48,12.12,45,32.9975,96.703,91,3,88
2011-2-2 20:00,1,2011,2,2,4,20,0,1,1,9.84,9.85,48,36.9974,94.667,75,4,71
2011-2-2 21:00,1,2011,2,2,4,21,0,1,1,9.02,9.85,47,22.0028,98.413,63,1,62
2011-2-2 22:00,1,2011,2,2,4,22,0,1,1,9.02,10.605,44,16.9979,87.5,40,5,35
2011-2-2 23:00,1,2011,2,2,4,23,0,1,1,8.2,8.335,44,30.0026,90.625,32,3,29
2011-2-3 0:00,1,2011,2,3,5,0,0,1,1,8.2,8.335,40,30.0026,91.667,12,1,11
2011-2-3 1:00,1,2011,2,3,5,1,0,1,1,8.2,7.575,44,35.0008,100,5,0,5
2011-2-3 2:00,1,2011,2,3,5,2,0,1,1,7.38,8.335,43,16.9979,100,2,0,2
2011-2-3 3:00,1,2011,2,3,5,3,0,1,1,7.38,8.335,43,16.9979,100,1,0,1
2011-2-3 5:00,1,2011,2,3,5,5,0,1,1,6.56,6.82,50,19.9995,100,2,0,2
2011-2-3 6:00,1,2011,2,3,5,6,0,1,1,6.56,6.82,43,23.9994,100,39,0,39
2011-2-3 7:00,1,2011,2,3,5,7,0,1,1,5.74,6.06,50,22.0028,98.851,87,1,86
2011-2-3 8:00,1,2011,2,3,5,8,0,1,1,5.74,6.06,50,23.9994,97.872,188,4,184
2011-2-3 9:00,1,2011,2,3,5,9,0,1,1,6.56,6.82,47,19.9995,95.489,133,6,127
2011-2-3 10:00,1,2011,2,3,5,10,0,1,1,7.38,7.575,43,22.0028,96.154,52,2,50
2011-2-3 11:00,1,2011,2,3,5,11,0,1,1,7.38,6.82,43,30.0026,85.938,64,9,55
2011-2-3 12:00,1,2011,2,3,5,12,0,1,1,8.2,9.09,40,23.9994,97.101,69,2,67
2011-2-3 13:00,1,2011,2,3,5,13,0,1,1,8.2,8.335,40,27.9993,92.157,51,4,47
2011-2-3 14:00,1,2011,2,3,5,14,0,1,1,9.02,9.85,37,26.0027,91.489,47,4,43
2011-2-3 15:00,1,2011,2,3,5,15,0,1,1,9.02,9.85,37,22.0028,93.333,60,4,56
2011-2-3 16:00,1,2011,2,3,5,16,0,1,1,9.02,10.605,37,16.9979,93.59,78,5,73
2011-2-3 17:00,1,2011,2,3,5,17,0,1,1,8.2,9.85,40,12.998,97.143,175,5,170
2011-2-3 18:00,1,2011,2,3,5,18,0,1,1,8.2,10.605,40,11.0014,98.639,147,2,145
2011-2-3 19:00,1,2011,2,3,5,19,0,1,1,8.2,12.88,40,0,95.833,96,4,92
2011-2-3 20:00,1,2011,2,3,5,20,0,1,1,8.2,11.365,47,6.0032,99.083,109,1,108
2011-2-3 21:00,1,2011,2,3,5,21,0,1,1,7.38,10.605,55,7.0015,98.148,54,1,53
2011-2-3 22:00,1,2011,2,3,5,22,0,1,1,7.38,10.605,51,6.0032,95.122,41,2,39
2011-2-3 23:00,1,2011,2,3,5,23,0,1,1,8.2,11.365,47,7.0015,89.474,38,4,34
2011-2-4 0:00,1,2011,2,4,6,0,0,1,2,8.2,12.88,44,0,76.923,13,3,10
2011-2-4 1:00,1,2011,2,4,6,1,0,1,2,6.56,11.365,59,0,100,7,0,7
2011-2-4 2:00,1,2011,2,4,6,2,0,1,2,5.74,8.335,63,7.0015,100,1,0,1
2011-2-4 3:00,1,2011,2,4,6,3,0,1,2,5.74,8.335,63,7.0015,100,1,0,1
2011-2-4 5:00,1,2011,2,4,6,5,0,1,2,5.74,7.575,63,8.9981,100,7,0,7
2011-2-4 6:00,1,2011,2,4,6,6,0,1,2,6.56,11.365,55,0,92.857,28,2,26
2011-2-4 7:00,1,2011,2,4,6,7,0,1,1,5.74,10.605,59,0,100,87,0,87
2011-2-4 8:00,1,2011,2,4,6,8,0,1,1,5.74,7.575,74,8.9981,98.636,220,3,217
2011-2-4 9:00,1,2011,2,4,6,9,0,1,2,6.56,9.09,80,8.9981,97.638,127,3,124
2011-2-4 10:00,1,2011,2,4,6,10,0,1,2,8.2,10.605,51,8.9981,90.196,51,5,46
2011-2-4 11:00,1,2011,2,4,6,11,0,1,1,9.02,11.365,51,11.0014,95.313,64,3,61
2011-2-4 12:00,1,2011,2,4,6,12,0,1,2,9.84,12.12,48,11.0014,90.698,86,8,78
2011-2-4 13:00,1,2011,2,4,6,13,0,1,2,10.66,12.88,50,15.0013,89.024,82,9,73
2011-2-4 14:00,1,2011,2,4,6,14,0,1,2,11.48,13.635,45,11.0014,83.516,91,15,76
2011-2-4 15:00,1,2011,2,4,6,15,0,1,2,11.48,13.635,48,16.9979,90,90,9,81
